nivel,entidad,programa,subprograma,anho,monto,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,"20- INCORPORACIÓN DE LOS PROGRAMAS Y PROYECTOS DE LUCHA CONTRA LA POBREZA AL FONDO DE EQUIDAD SOCIAL (FES): RED DE PROTECCIÓN SOCIAL, PROGRAMAS EDUCATIVOS, PROGRAMAS DE SALUD, PROGRAMAS DE EMPLEO, INFRAESTRUCTURA BÁSICA, ENTRE OTROS.
FONDO DE EQUIDAD SOCIA (...)",0- *,2011,788207677,,
28-UNIVERSIDADES NACIONALES,01-UNIVERSIDAD NACIONAL DE ASUNCIÓN,"14- -LA CAPACITACION DE RRHH CALIFICADOS EN ENFERMERIA Y OBSTETRICIA, DE NIVEL UNIVERSITARIO, PARA FORTALECER LOS SERVICIOS SOCIALES Y DE SALUD, REGIONALES Y NACIONALES.","6- * DADA LA ESCASEZ DE PERSONAL CALIFICADO EN ENFERMERIA, PARA LA ATENCION DEL CUIDADO DE LA SALUD, EN RELACION A LAS NECESIDADES DE LA COMUNIDAD, LA ESCUELA DE ENFERMERIA TIENE UN ALTO COMPROMISO SOCIAL DE PROVEER UN PROFESIONAL CAPAZ DE AYUDAR EN LA SOL (...)",2012,786903156,,
22-GOBIERNOS DEPARTAMENTALES,02-GOBIERNO DEPARTAMENTAL DE SAN PEDRO,2- *,2- ESTA SECRETARIA TIENE POR FINALIDAD LA ASISTENCIA INTEGRAL A LA POBLACION EN SITUACION DE POBREZA EXTREMA Y GRUPOS VULNERABLES.LAS ACCIONES A SER REALIZADAS POR LA GOBERNACION A TRAVES DE ESTA SECRETARIA ES DE ALTA PRIORIDAD TENIENDO EN CUENTA QUE MAS D (...),2013,786488277,,
23-ENTES AUTÓNOMOS Y AUTÁRQUICOS,06-INSTITUTO PARAGUAYO DEL INDÍGENA,1- *,7- *,2015,785657368,,
23-ENTES AUTÓNOMOS Y AUTÁRQUICOS,25-DIRECCION NACIONAL DE PROPIEDAD INTELECTUAL,1- *,2- *,2015,783737271,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,5- SNPPI INSTALADO Y FORTALECIDO. FORTALECIMIENTO DEL CAPITAL SOCIAL.,4- *,2012,780149596,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,"2- * INCREMENTAR LOS NIVELES DE SEGURIDAD Y CUSTODIA DEL ESPACIO AÉREO NACIONAL DE MANERA EFICIENTE Y EFICAZ, A TRAVÉS DEL ADIESTRAMIENTO DE TRIPULACIONES AÉREAS, TÉCNICOS DE AERONAVES Y LA ADECUADA FORMACIÓN ESPECIALIZADA Y CAPACITACIÓN ACADÉMICA DEL PERS (...)",4- *,2015,779978374,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,7- TOTAL DE ALUMNOS FORMADOS EN EL AREA DE LAS CIENCIAS AGROPECUARIAS POR AÑO.,3- *,2013,777007347,,
28-UNIVERSIDADES NACIONALES,07-UNIVERSIDAD NACIONAL DE CAAGUAZU,5- *,3- *,2012,776805010,,
22-GOBIERNOS DEPARTAMENTALES,03-GOBIERNO DEPARTAMENTAL DE CORDILLERA,1- *,4- *,2012,776092453,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,"2- * INCREMENTAR LOS NIVELES DE SEGURIDAD Y CUSTODIA DEL ESPACIO AÉREO NACIONAL DE MANERA EFICIENTE Y EFICAZ, A TRAVÉS DEL ADIESTRAMIENTO DE TRIPULACIONES AÉREAS, TÉCNICOS DE AERONAVES Y LA ADECUADA FORMACIÓN ESPECIALIZADA Y CAPACITACIÓN ACADÉMICA DEL PERS (...)",3- COMANDO DE INSTITUTOS AERONAUTICOS DE ENSEÑANZA,2014,773973198,,
23-ENTES AUTÓNOMOS Y AUTÁRQUICOS,12-SECRETARÍA DE TRANSPORTE ÁREA METROPOLITANA DE ASUNCION,1- CUANTITATIVO,0- *,2011,772695820,,
22-GOBIERNOS DEPARTAMENTALES,08-GOBIERNO DEPARTAMENTAL DE MISIONES,"2- -REDUCCIÓN DEL TIEMPO DE GESTION Y TRAMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2014,772582327,,
22-GOBIERNOS DEPARTAMENTALES,12-GOBIERNO DEPARTAMENTAL DE ÑEEMBUCÚ,1- *,"2- MEJORAR LA ORIENTACION DE LAS ACCIONES EN LA ATENCION DE LOS SERVICIOS SOCIALES DE PRIMERA NECESIDAD (SALUD) A TRAVES DE LA ADOPCION DE MECANISMOS DE PRIORIZACION DE OBJETIVOS SUPERLATIVOS Y ESTRATEGIAS, Y EL CONSTANTE RELEVAMIENTO Y ANALISIS DE LOS IND (...)",2011,769061171,,
23-ENTES AUTÓNOMOS Y AUTÁRQUICOS,12-SECRETARÍA DE TRANSPORTE ÁREA METROPOLITANA DE ASUNCION,"1- -TIEMPO DE GESTIÓN DE LOS TRAMITES ADMINISTRATIVOS.
-INFORMES Y ESTADOS FINANCIEROS MENSUALES TERMINADOS EN TIEMPO Y FORMA.",0- *,2014,768443595,,
28-UNIVERSIDADES NACIONALES,05-UNIVERSIDAD NACIONAL DE CONCEPCIÓN,"1- FORMACION DE PROFESIONALES UNIVERSITARIOS Y SUPERIOR, ESTIMULANDO EL ESPIRITU CREATIVO, INVESTIGATIVO TENDIENTE A FOMENTAR LA PRODUCCION, E INNOVACION DE CARACTER CIENTIFICO EDUCATIVO Y ARTISTICO EN EL AMBITO LOCAL, NACIONAL E INTERNACIONAL PARA EL FORT (...)",1- FACULTAD DE ODONTOLOGÍA,2016,765983664,,
24-ENTIDADES PÚBLICAS DE SEGURIDAD SOCIAL,02-CAJA DE SEGURIDAD SOCIAL DE EMPLEADOS Y OBREROS FERROVIARIOS,1- *,0- *,2016,763069514,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,5- SNPPI INSTALADO Y FORTALECIDO. FORTALECIMIENTO DEL CAPITAL SOCIAL.,4- *,2011,760131427,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,5- TOTAL DE ALUMNOS FORMADOS EN LAS AREAS DE CIENCIAS SOCIALES Y CULTURA GUARANI POR AÑO.,"2- FORMAR PROFESIONALES IDONEOS PARA EL MERCADO LABORAL, COMPROMETIDOS CON LA REALIDAD DE LA REGIÓN Y EL PAÍS.",2012,759723119,,
21-BANCA CENTRAL DEL ESTADO,01-BANCO CENTRAL DEL PARAGUAY,4- -CUMPLIMIENTO DE LAS OBLIGACIONES FINANCIERAS ASUMIDAS EN TIEMPO Y FORMA.,0- *,2012,757902598,,
12-PODER EJECUTIVO,09-MINISTERIO DE JUSTICIA Y TRABAJO,4- ASISTIR ADMINISTRATIVAMENTE A 14 PENITENCIARIAS DEL PAIS,"5- GUARDA Y CUSTODIA DE MUJERES QUE INFRINGEN LAS LEYES
",2014,756581910,,
22-GOBIERNOS DEPARTAMENTALES,09-GOBIERNO DEPARTAMENTAL DE PARAGUARÍ,1- *,9- *,2011,755662051,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,3- *,"4- ES EL ORGANO DISCIPLINARIO, JURISDICCIONAL Y PENAL MILITAR. CONSTITUCIONALMENTE CREADO PARA ENTENDER EN LAS DISTINTAS INSTANCIAS LAS CAUSAS SOMETIDAS A SU JUZGAMIENTO BAJO LA LEY MILITAR; ASIMISMO, LA REALIZACION DE ESTUDIOS Y ANALISIS PARA LA ACTUALIZA (...)",2012,752927486,,
22-GOBIERNOS DEPARTAMENTALES,06-GOBIERNO DEPARTAMENTAL DE CAAZAPÁ,2- *,4- *,2015,750594440,,
28-UNIVERSIDADES NACIONALES,01-UNIVERSIDAD NACIONAL DE ASUNCIÓN,"8- - 1 FORMACIÓN DE PROF. EN CIENICAS DE LAS HUMANIDADES - CASA CENTRAL 2.181.ALUMNOS G. 7.143.059.766.
- 1 FORMACIÓN DE PROFESIONALES EN LENGUAS 153 ALUMNOS G. 187.846.419.
- 1 FORMACIÓN DE PROFESIONALES EN TRABAJOS SOCIAL 173 ALUMNOS G. 183.294.854.
- 1  (...)",1- *,2012,749936419,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,1- FORMACION DE ALUMNOS DE POSGRADO. CANTIDAD DE EGRESADOS POR AÑO.,1- CAPACITAR A PROFESIONALES EN LAS DISTINTAS AREAS DEL SABER HUMANO,2013,748019169,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,9- *,2- COMUNICACION PARA EL DESARROLLO SOCIAL,2011,747610761,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,12- *,4- *,2013,746323888,,
23-ENTES AUTÓNOMOS Y AUTÁRQUICOS,14-INSTITUTO NACIONAL DE COOPERATIVISMO,"1- -GESTIÓN Y TRÁMITES ADMINISTRATIVOS REALIZADOS
-BIENES DE CAPITAL ADQUIRIDOS
-RECURSOS FINANCIEROS APLICADOS 
-NORMAS Y DISPOSICIONES LEGALES VIGENTES DIFUNDIDAS",0- *,2016,746298277,,
22-GOBIERNOS DEPARTAMENTALES,10-GOBIERNO DEPARTAMENTAL DE ALTO PARANÁ,"3- -REDUCCIÓN DEL TIEMPO DE GESTION Y TRAMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2014,744853156,,
22-GOBIERNOS DEPARTAMENTALES,08-GOBIERNO DEPARTAMENTAL DE MISIONES,"2- -REDUCCIÓN DEL TIEMPO DE GESTION Y TRAMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2015,744129203,,
13-PODER JUDICIAL,04-CONSEJO DE LA MAGISTRATURA,"1- MEJORAR LOS NIVELES DE GESTIÓN, EFICIENCIA Y EFICACIA.",0- *,2015,743879999,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,7- - CUMPLIR EN FORMA EFICIENTE LA MISION ASIGNADA POR LA CONSTITUCION NACIONAL Y LAS LEYES.,"3- DIRECCIÓN COMPONENTE DEL COMANDO LOGISTICO, PARA REALIZAR TRABJO DE MANTENIMIENTO, REPARACIÓN Y REGISTRO DE VEHICULOS PERTENECIENTE A LAS FFAANN, ADEMÁS DE PROPORCIONA AYUDA A LOS ORGANISMOS DE GOBIERNO Y A LAS ONG`S EN CASO DE EMERGENCIA NACIONAL O DE  (...)",2011,742606634,,
22-GOBIERNOS DEPARTAMENTALES,04-GOBIERNO DEPARTAMENTAL DE GUAIRÁ,"2- - APOYO AL SECTOR PRODUCTIVO
- APOYO AL MEDIO AMBIENTE Y RECURSOS NATURALES
- APOYO AL SECTOR DE OBRAS PÚBLICAS",1- *,2011,742351440,,
12-PODER EJECUTIVO,13-MINISTERIO DE OBRAS PÚBLICAS Y COMUNICACIONES,1- *,8- DENTRO DE ESTE SUBPROGRAMA SE CONTEMPLA EL PROYECTO PARA LA CONSTRUCCIÓN DE UN SISTEMA DE TRASVASE DE AGUA DESDE EL RÍO PARAGUAY HASTA EL CHACO CENTRAL ASÍ COMO LA IMPLEMENTACIÓN DE ALTERNATIVAS INMEDIATAS PARA ENFRENTAR LA PROBLEMÁTICA DEL SUMINISTRO D (...),2011,741951574,,
12-PODER EJECUTIVO,13-MINISTERIO DE OBRAS PÚBLICAS Y COMUNICACIONES,1- *,22- *,2013,740926439,,
22-GOBIERNOS DEPARTAMENTALES,07-GOBIERNO DEPARTAMENTAL DE ITAPUA,7- *,16- LA NECESIDAD DE CONTAR CON UN SISTEMA EDUCATIVO ABIERTO Y PARTICIPATIVO PARA QUE LOS JOVENES PUEDAN RECIBIR UNA EDUCACION MAS JUSTA Y DIGNA.-,2011,740122817,,
22-GOBIERNOS DEPARTAMENTALES,08-GOBIERNO DEPARTAMENTAL DE MISIONES,"2- -REDUCCIÓN DEL TIEMPO DE GESTION Y TRAMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2013,737849992,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,6- TOTAL DE ALUMNOS CAPACITADOS EN EL AREA DEL DERECHO POR AÑO.,1- FORMAR PROFESIONALES COMPETENTES EN EL ÁREA DEL DERECHO,2012,737535891,,
22-GOBIERNOS DEPARTAMENTALES,16-GOBIERNO DEPARTAMENTAL DE BOQUERON,17- *,8- *,2013,737169204,,
12-PODER EJECUTIVO,09-MINISTERIO DE JUSTICIA Y TRABAJO,4- ASISTIR ADMINISTRATIVAMENTE A 14 PENITENCIARIAS DEL PAIS,10- GUARDA Y CUSTODIA DE RECLUSOS,2011,735283388,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,5- *,2- *,2013,735178281,,
28-UNIVERSIDADES NACIONALES,05-UNIVERSIDAD NACIONAL DE CONCEPCIÓN,"1- FORMACION DE PROFESIONALES UNIVERSITARIOS Y SUPERIOR, ESTIMULANDO EL ESPIRITU CREATIVO, INVESTIGATIVO TENDIENTE A FOMENTAR LA PRODUCCION, E INNOVACION DE CARACTER CIENTIFICO EDUCATIVO Y ARTISTICO EN EL AMBITO LOCAL, NACIONAL E INTERNACIONAL PARA EL FORT (...)",2- FACULTAD DE CIENCIAS AGRARIAS,2016,735113546,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,3- *,"4- ES EL ORGANO DISCIPLINARIO, JURISDICCIONAL Y PENAL MILITAR. CONSTITUCIONALMENTE CREADO PARA ENTENDER EN LAS DISTINTAS INSTANCIAS LAS CAUSAS SOMETIDAS A SU JUZGAMIENTO BAJO LA LEY MILITAR; ASIMISMO, LA REALIZACION DE ESTUDIOS Y ANALISIS PARA LA ACTUALIZA (...)",2011,734435625,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,"14- PLANES Y PROGRAMAS DE DESARROLLO TURISTICOS IMPLEMENTADOS,.
FERIAS Y EVENTOS TURISTICOS NACIONALES E INTERNACIONALES REALIZADOS",2- *,2011,733165928,,
21-BANCA CENTRAL DEL ESTADO,01-BANCO CENTRAL DEL PARAGUAY,4- -CUMPLIMIENTO DE LAS OBLIGACIONES FINANCIERAS ASUMIDAS EN TIEMPO Y FORMA.,0- *,2014,732609552,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,5- *,2- *,2012,732265228,,
28-UNIVERSIDADES NACIONALES,01-UNIVERSIDAD NACIONAL DE ASUNCIÓN,"4- -REGLAMENTACION ACADEMICA REVISADA Y APROBADA.
-SISTEMA DE MEJORAMIENTO CONTINUO DE CATEDRAS A TRAVES DE LA EVALUACION DEL DESEMPEÑO DOCENTE, IMPLEMENTADO.
-CAPACITACION PORFESIONAL EN DIDACTIVA Y EVALUACION, REALIZADOS.
-UNIDAD DE COORDINACION DE CAPAC (...)","1- PROFESIONALES FORMADOS. GESTION ADMINISTRATIVA, ACADEMICA Y FINANCIERA DE FIUNA MEJORADAS.",2013,731692259,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,5- TOTAL DE ALUMNOS FORMADOS EN LAS AREAS DE CIENCIAS SOCIALES Y CULTURA GUARANI POR AÑO.,"2- FORMAR PROFESIONALES IDONEOS PARA EL MERCADO LABORAL, COMPROMETIDOS CON LA REALIDAD DE LA REGIÓN Y EL PAÍS.",2013,730784056,,
12-PODER EJECUTIVO,11-MINISTERIO DE INDUSTRIA Y COMERCIO,"2- 1 - LOGRAR LA REVERSIÓN DE LA SITUACIÓN DE LA BALANZA COMERCIAL.
2 - DISMINUIR LA INFORMALIDAD EN EL COMERCIO DE SERVICIOS.
3 - ORDENAR Y REGLAMENTAR EL MERCADO DE COMBUSTIBLES DERIVADOS DEL PETRÓLEO.
4 - PROTEGER, REGULAR, DIFUNDIR LOS DERECHOS DEL CON (...)",2- *,2012,729976308,,
22-GOBIERNOS DEPARTAMENTALES,07-GOBIERNO DEPARTAMENTAL DE ITAPUA,"8- -REDUCCIÓN DEL TIEMPO DE GESTIÓN Y TRÁMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2013,729173387,,
22-GOBIERNOS DEPARTAMENTALES,11-GOBIERNO DEPARTAMENTAL DE CENTRAL,1- *,5- *,2011,726048370,,
28-UNIVERSIDADES NACIONALES,01-UNIVERSIDAD NACIONAL DE ASUNCIÓN,"4- -REGLAMENTACION ACADEMICA REVISADA Y APROBADA.
-SISTEMA DE MEJORAMIENTO CONTINUO DE CATEDRAS A TRAVES DE LA EVALUACION DEL DESEMPEÑO DOCENTE, IMPLEMENTADO.
-CAPACITACION PORFESIONAL EN DIDACTIVA Y EVALUACION, REALIZADOS.
-UNIDAD DE COORDINACION DE CAPAC (...)",3- *,2014,724862012,,
21-BANCA CENTRAL DEL ESTADO,01-BANCO CENTRAL DEL PARAGUAY,4- -CUMPLIMIENTO DE LAS OBLIGACIONES FINANCIERAS ASUMIDAS EN TIEMPO Y FORMA.,0- *,2011,723224743,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,5- *,2- *,2014,722308513,,
12-PODER EJECUTIVO,10-MINISTERIO DE AGRICULTURA Y GANADERÍA,10- *,0- *,2012,720950946,,
28-UNIVERSIDADES NACIONALES,01-UNIVERSIDAD NACIONAL DE ASUNCIÓN,"5- -FORMAR PROFESIONALES EN CONTADURIA PUBLICA, ECONOMIA Y ADMINISTRACION. 
-REALIZAR TRABAJOS DE INVESTIGACION EN EL AREA DE LAS CIENCIAS ECONOMICAS. 
-PRESTAR SERVICIOS DE ASISTENCIA TECNICA Y CAPACITACION PROFESIONAL. -REALIZAR DE CURSOS DE POSGRADO EN  (...)",8- *,2012,719150530,,
28-UNIVERSIDADES NACIONALES,06-UNIVERSIDAD NACIONAL DE VILLARRICA DEL ESPIRITU SANTO,15- *,1- *,2013,719027435,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,5- TOTAL DE ALUMNOS FORMADOS EN LAS AREAS DE CIENCIAS SOCIALES Y CULTURA GUARANI POR AÑO.,"2- FORMAR PROFESIONALES IDONEOS PARA EL MERCADO LABORAL, COMPROMETIDOS CON LA REALIDAD DE LA REGIÓN Y EL PAÍS.",2011,717265299,,
22-GOBIERNOS DEPARTAMENTALES,15-GOBIERNO DEPARTAMENTAL DE PRESIDENTE HAYES,15- *,5- *,2014,716849823,,
12-PODER EJECUTIVO,08-MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL,"7- -PROMOCIONES Y PREVENCIONES REALIZADAS.
-CONSULTA E INVESTIGACIONES CONCLUIDAS.
-CAPACITACIONES REALIZADAS","15- PRESERVAR LA SALUD DE LA POBLACION EN GENERAL
PREVENCION Y CONTROL DE LOS FACTORES DE RIESGO PARA LAS ENT

",2014,716569202,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,3- *,"4- ES EL ORGANO DISCIPLINARIO, JURISDICCIONAL Y PENAL MILITAR. CONSTITUCIONALMENTE CREADO PARA ENTENDER EN LAS DISTINTAS INSTANCIAS LAS CAUSAS SOMETIDAS A SU JUZGAMIENTO BAJO LA LEY MILITAR; ASIMISMO, LA REALIZACION DE ESTUDIOS Y ANALISIS PARA LA ACTUALIZA (...)",2014,716092031,,
12-PODER EJECUTIVO,03-MINISTERIO DEL INTERIOR,2- -REALIZACION DE 2000 SERV DE PREVENC DE HECHOS PUNIBLES- ATENCION DE 984 CASOS EN BIENESTAR POLICIAL- INVESTIGACION DE 1150 HECHOS PUNIBLES- REALIZAC DE 480 INTERVENCIONES DE APOYO TACTICO- CAPACITACION DE 4603 OFIC Y SUBOFIC- ELABORACION DE 892000 DOCU (...),2- CONSISTE EN ATENDER Y DESPACHAR LLAMADA DE EMERGENCIA A PATRULLEROS Y BOMBEROS PARA UNA INTERVENCION RÁPIDA Y EFICAZ,2012,713731478,,
22-GOBIERNOS DEPARTAMENTALES,07-GOBIERNO DEPARTAMENTAL DE ITAPUA,"8- -REDUCCIÓN DEL TIEMPO DE GESTIÓN Y TRÁMITES ADMINISTRATIVOS ESPERADOS.
-MEJORA EN LA CALIDAD DE LAS DECISIONES A NIVEL GERENCIAL IMPARTIDAS.
-MAYOR CREDIBILIDAD Y CONFIANZA DE LOS PROVEEDORES EN LOS PROCESOS DE ADQUISICIONES REALIZADAS.
-MEJORA EN LA CA (...)",0- *,2012,713274794,,
12-PODER EJECUTIVO,11-MINISTERIO DE INDUSTRIA Y COMERCIO,"2- 1 - LOGRAR LA REVERSIÓN DE LA SITUACIÓN DE LA BALANZA COMERCIAL.
2 - DISMINUIR LA INFORMALIDAD EN EL COMERCIO DE SERVICIOS.
3 - ORDENAR Y REGLAMENTAR EL MERCADO DE COMBUSTIBLES DERIVADOS DEL PETRÓLEO.
4 - PROTEGER, REGULAR, DIFUNDIR LOS DERECHOS DEL CON (...)",8- *,2013,711138999,,
22-GOBIERNOS DEPARTAMENTALES,02-GOBIERNO DEPARTAMENTAL DE SAN PEDRO,2- *,7- *,2013,710617532,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,7- - CUMPLIR EN FORMA EFICIENTE LA MISION ASIGNADA POR LA CONSTITUCION NACIONAL Y LAS LEYES.,"3- DIRECCIÓN COMPONENTE DEL COMANDO LOGISTICO, PARA REALIZAR TRABJO DE MANTENIMIENTO, REPARACIÓN Y REGISTRO DE VEHICULOS PERTENECIENTE A LAS FFAANN, ADEMÁS DE PROPORCIONA AYUDA A LOS ORGANISMOS DE GOBIERNO Y A LAS ONG`S EN CASO DE EMERGENCIA NACIONAL O DE  (...)",2012,710282596,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,6- TOTAL DE ALUMNOS CAPACITADOS EN EL AREA DEL DERECHO POR AÑO.,1- FORMAR PROFESIONALES COMPETENTES EN EL ÁREA DEL DERECHO,2013,710252657,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,6- TOTAL DE ALUMNOS CAPACITADOS EN EL AREA DEL DERECHO POR AÑO.,2- FORMAR PROFESIONALES COMPETENTES EN ELÁREA DEL DERECHO,2012,709257453,,
12-PODER EJECUTIVO,08-MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL,17- 0,1- *,2014,708936822,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,3- *,1- CONSISTE EN INCORPORAR EN EL CICLO DE POLÍTICAS PÚBLICAS LA PERSPECTIVA DE GÉNERO DE LOS ÁMBITOS DEL PNIO 2008/2017 PARA QUE LA ACCIÓN DEL GOBIERNO FOCALICE LA SITUACIÓN ESPECÍFICA DE LAS MUJERES Y OBTENGA RESULTADOS CONCRETOS DE INCLUSIÓN Y MEJORAMIENT (...),2011,707873828,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,1- *,"0- ES EL PROCESO DE DISEÑO DE POLITICAS DE REDUCCION DE LA POBREZA E IMPLEMENTACION DE PROGRAMAS Y PROYECTOS QUE LA SAS DESARROLLA ATRAVEZ DE SUS UNIDADES, EN COORDINACION CON LOS GOBIERNOS DEPARTAMENTALES Y LOCALES, LAS ENTIDADES EJECUTORAS Y LOS ORGANISM (...)",2016,707417926,,
12-PODER EJECUTIVO,10-MINISTERIO DE AGRICULTURA Y GANADERÍA,10- *,0- *,2013,707111239,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,7- - CUMPLIR EN FORMA EFICIENTE LA MISION ASIGNADA POR LA CONSTITUCION NACIONAL Y LAS LEYES.,"3- DIRECCIÓN COMPONENTE DEL COMANDO LOGISTICO, PARA REALIZAR TRABJO DE MANTENIMIENTO, REPARACIÓN Y REGISTRO DE VEHICULOS PERTENECIENTE A LAS FFAANN, ADEMÁS DE PROPORCIONA AYUDA A LOS ORGANISMOS DE GOBIERNO Y A LAS ONG`S EN CASO DE EMERGENCIA NACIONAL O DE  (...)",2015,704946004,,
22-GOBIERNOS DEPARTAMENTALES,14-GOBIERNO DEPARTAMENTAL DE CANINDEYU,1- *,4- *,2013,704751325,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,"15- - CONTROLAR, COORDINAR Y DIRIGIR LA APLICACIÓN DEL`PLAN ACADEMICO DE LOS INSTITUTOS MILITARES DEL EJERCITO.",10- *,2011,704205101,,
15-OTROS ORGANISMOS DEL ESTADO,01-DEFENSORÍA DEL PUEBLO,1- *,0- *,2016,703632724,,
12-PODER EJECUTIVO,05-MINISTERIO DE DEFENSA NACIONAL,19- *,0- *,2011,703146214,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,5- TOTAL DE ALUMNOS FORMADOS EN LAS AREAS DE CIENCIAS SOCIALES Y CULTURA GUARANI POR AÑO.,"1- FORMAR PROFESIONALES IDONEOS PARA EL MERCADO LABORAL, COMPROMETIDOS CON LA REALIDAD DE LA REGIÓN Y EL PAÍS.",2012,702646692,,
13-PODER JUDICIAL,03-MINISTERIO PÚBLICO,1- PAGO DE LA DEUDA DEL PROYECTO PAR 97/017,0- *,2012,701350380,,
12-PODER EJECUTIVO,01-PRESIDENCIA DE LA REPÚBLICA,5- SNPPI INSTALADO Y FORTALECIDO. FORTALECIMIENTO DEL CAPITAL SOCIAL.,4- *,2013,701023751,,
21-BANCA CENTRAL DEL ESTADO,01-BANCO CENTRAL DEL PARAGUAY,4- -CUMPLIMIENTO DE LAS OBLIGACIONES FINANCIERAS ASUMIDAS EN TIEMPO Y FORMA.,0- *,2013,700604706,,
28-UNIVERSIDADES NACIONALES,04-UNIVERSIDAD NACIONAL DE ITAPÚA,5- TOTAL DE ALUMNOS FORMADOS EN LAS AREAS DE CIENCIAS SOCIALES Y CULTURA GUARANI POR AÑO.,"1- FORMAR PROFESIONALES IDONEOS PARA EL MERCADO LABORAL, COMPROMETIDOS CON LA REALIDAD DE LA REGIÓN Y EL PAÍS.",2011,700502851,,
